t_h,Tg_MPC,Tp_MPC,Qf_MPC_kgh,Deng_MPC,kAD
9.15,789.550445278871,87.7510369458558,1904.04709974287,818.169038759512,30.8872930107909
9.16666666666667,789.796714984288,88.0320019236752,1804,775.178799999999,30.8693489637664
9.18333333333333,788.880308970988,86.923736195444,1804,775.178799999999,30.9361822695998
9.2,787.253009656464,87.2968371444851,1804,775.178799999999,31.055272327714
9.21666666666667,784.370233723846,87.503207752088,1804.00000000002,775.178800000007,31.2675434065915
9.23333333333333,785.063785352867,85.8032725795639,1899.50864352323,816.218864121932,31.216321409546
9.25,785.04701566851,87.6544582152686,1914.4202528841,822.626382664297,31.2175587824673
9.26666666666667,780.07189157547,87.640881398926,1914.4202528841,822.626382664297,31.5871770379373
9.28333333333333,781.438719154372,87.4624990727799,1914.4202528841,822.626382664297,31.48512756319
9.3,783.646555018479,88.2727165991874,1914.4202528841,822.626382664297,31.3210941753811
9.31666666666667,783.552948050845,88.1482390669037,1914.4202528841,822.626382664297,31.328028657563
9.33333333333333,785.210671846922,87.204181659917,1914.4202528841,822.626382664297,31.2054856232141
9.35,788.453160434299,88.5864385338869,1914.4202528841,822.626382664297,30.9673910776551
9.36666666666667,788.027243743317,88.1897724794483,1808,776.8976,30.9985460260178
9.38333333333333,788.307700471958,88.1282255006915,1808,776.897599999999,30.9780271197396
9.4,788.665024507093,88.4776469223679,1808,776.897599999999,30.9519070926301
9.41666666666667,788.090001756674,88.13729431066,1808,776.897599999999,30.9939531341128
9.43333333333333,788.002998482901,86.6633576752691,1808,776.897599999999,31.0003206049983
9.45,791.406526832216,88.1303132673411,1808,776.897599999999,30.7523476620994
9.46666666666667,785.399906610787,87.6705398323781,1808,776.897599999999,31.1915322250997
9.48333333333333,781.86756221838,87.3382584049165,1843.16707053632,792.008890209456,31.4531884123238
9.5,785.569502000963,88.4777284691899,1914.4202528841,822.626382664297,31.1790330840528
9.51666666666667,786.419115992263,87.126274654148,1914.4202528841,822.626382664297,31.1165038096017
9.53333333333333,786.1618309372,87.7591839699072,1889.85893971597,812.072386395953,31.1354239790414
9.55,789.563272012341,87.7397525493616,1880.37521587298,807.997230260621,30.8863581150074
9.56666666666667,787.112127126204,87.6107572211487,1812,778.616399999999,31.0656073344212
9.58333333333333,786.556691085231,87.840365823465,1812.00000000002,778.616400000007,31.1063922937328
9.6,783.88157188707,87.7128330802309,1812,778.616399999999,31.3036917637901
9.61666666666667,785.115980759284,89.0978563778892,1914.42025288408,822.626382664288,31.2124704668128
9.63333333333333,785.124949601823,88.1564249947819,1914.4202528841,822.626382664297,31.211808806836
9.65,789.506372857429,86.7895520654138,1914.4202528841,822.626382664297,30.8905055439414
